0xc0 [(4, 5, 5), (8, 8, 8), (2, 2, 2)]
0xc1 [(16, 0, 0), (24, 2, 2), (10, 0, 0)]
0xc2 [(2, 2, 4), (4, 4, 6), (8, 8, 10)]
0xc3 [(26, 26, 26), (16, 0, 0), (24, 0, 0)]
0xc4 [(22, 22, 22), (30, 24, 14), (24, 16, 8)]
0xc5 [(26, 26, 26), (30, 30, 0), (24, 24, 0)]
0xc6 [(12, 12, 13), (14, 14, 15), (16, 16, 17)]
0xc7 [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0xc8 [(16, 4, 0), (24, 8, 2), (28, 12, 4)]
0xc9 [(14, 10, 2), (20, 16, 6), (24, 22, 12)]
0xca [(8, 8, 8), (0, 16, 9), (0, 24, 11)]
0xcb [(2, 2, 4), (5, 5, 7), (8, 8, 10)]
0xcc [(0, 0, 16), (4, 4, 22), (8, 8, 30)]
0xcd [(16, 16, 16), (21, 21, 21), (26, 26, 26)]
0xce [(18, 13, 4), (25, 21, 6), (31, 28, 12)]
0xcf [(14, 14, 16), (20, 20, 22), (26, 26, 28)]
0xd0 [(26, 26, 26), (21, 21, 21), (16, 16, 16)]
0xd1 [(5, 5, 6), (9, 9, 10), (24, 4, 4)]
0xd2 [(0, 12, 3), (0, 18, 6), (24, 4, 4)]
0xd3 [(18, 18, 20), (24, 24, 26), (24, 24, 26)]
0xd4 [(10, 0, 2), (16, 2, 4), (24, 4, 4)]
0xd5 [(10, 8, 4), (14, 12, 8), (24, 4, 4)]
0xd6 [(8, 0, 0), (16, 0, 0), (22, 0, 0)]
0xd7 [(8, 0, 0), (16, 0, 0), (24, 0, 0)]
0xd8 [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0xd9 [(10, 7, 5), (15, 11, 8), (21, 17, 11)]
0xda [(12, 8, 4), (16, 12, 8), (22, 18, 12)]
0xdb [(21, 21, 21), (26, 26, 26), (16, 16, 16)]
0xdc [(20, 20, 20), (26, 26, 26), (14, 8, 22)]
0xdd [(2, 4, 16), (8, 10, 24), (4, 4, 6)]
0xde [(24, 22, 14), (20, 18, 12), (14, 12, 8)]
0xdf [(26, 26, 26), (20, 20, 20), (14, 14, 14)]
0xe0 [(28, 28, 28), (30, 24, 14), (24, 16, 8)]
0xe1 [(22, 22, 22), (28, 28, 28), (20, 20, 20)]
0xe2 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xe3 [(8, 6, 4), (4, 4, 4), (6, 6, 6)]
0xe4 [(10, 10, 10), (8, 6, 4), (8, 4, 2)]
0xe5 [(12, 8, 4), (18, 12, 8), (8, 6, 4)]
0xe6 [(4, 4, 4), (8, 8, 8), (12, 12, 12)]
0xe7 [(8, 6, 4), (2, 2, 2), (6, 6, 6)]
0xe8 [(10, 10, 10), (4, 2, 12), (2, 2, 2)]
0xe9 [(6, 6, 6), (10, 10, 10), (24, 0, 0)]
0xea [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xeb [(0, 0, 28), (2, 2, 2), (6, 6, 6)]
0xec [(10, 10, 10), (11, 2, 5), (2, 2, 2)]
0xed [(6, 6, 6), (10, 10, 10), (16, 0, 3)]
0xee [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xef [(2, 2, 2), (15, 9, 0), (20, 16, 6)]
0xf0 [(26, 22, 12), (8, 6, 4), (15, 9, 0)]
0xf1 [(21, 16, 6), (26, 22, 12), (8, 6, 4)]
0xf2 [(8, 4, 2), (12, 8, 4), (18, 12, 8)]
0xf3 [(15, 0, 1), (8, 4, 2), (12, 8, 4)]
0xf4 [(18, 12, 8), (2, 2, 2), (12, 8, 0)]
0xf5 [(18, 14, 6), (24, 22, 12), (8, 6, 4)]
0xf6 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xf7 [(12, 0, 0), (2, 2, 2), (6, 6, 6)]
0xf8 [(8, 6, 4), (8, 6, 4), (10, 6, 4)]
0xf9 [(14, 10, 6), (18, 16, 8), (8, 6, 4)]
0xfa [(14, 10, 2), (20, 16, 8), (26, 22, 14)]
0xfb [(8, 6, 4), (12, 5, 4), (16, 12, 8)]
0xfc [(20, 16, 9), (16, 0, 0), (12, 5, 4)]
0xfd [(16, 12, 8), (20, 16, 9), (8, 8, 8)]
0xfe [(12, 5, 4), (16, 12, 8), (20, 16, 9)]
0xff [(0, 9, 24), (4, 4, 4), (8, 8, 8)]

Palette component 8 (3 RGB values)
0x0 [(26, 26, 26), (30, 24, 14), (24, 16, 8)]
0x1 [(20, 14, 6), (4, 4, 20), (26, 2, 2)]
0x2 [(18, 20, 20), (5, 5, 5), (2, 2, 2)]
0x3 [(18, 20, 20), (2, 2, 24), (0, 0, 14)]
0x4 [(22, 22, 22), (16, 0, 3), (11, 2, 5)]
0x5 [(28, 12, 0), (28, 12, 0), (22, 6, 0)]
0x6 [(22, 22, 22), (28, 12, 0), (22, 6, 0)]
0x7 [(22, 4, 3), (22, 4, 3), (16, 0, 3)]
0x8 [(26, 26, 26), (20, 2, 2), (12, 0, 0)]
0x9 [(28, 28, 28), (22, 22, 22), (16, 16, 16)]
0xa [(20, 20, 20), (24, 24, 24), (20, 20, 20)]
0xb [(24, 24, 24), (28, 28, 28), (6, 6, 6)]
0xc [(26, 24, 12), (20, 16, 6), (12, 9, 0)]
0xd [(30, 12, 8), (24, 8, 4), (18, 4, 0)]
0xe [(8, 8, 8), (5, 5, 5), (2, 2, 2)]
0xf [(28, 0, 6), (20, 0, 4), (14, 0, 2)]
0x10 [(10, 10, 10), (6, 6, 6), (2, 2, 2)]
0x11 [(26, 26, 26), (16, 16, 16), (24, 24, 24)]
0x12 [(22, 22, 22), (28, 28, 28), (6, 8, 8)]
0x13 [(20, 20, 22), (27, 26, 28), (8, 0, 0)]
0x14 [(16, 16, 16), (22, 22, 22), (5, 5, 5)]
0x15 [(20, 16, 9), (24, 20, 14), (4, 4, 20)]
0x16 [(12, 0, 0), (16, 0, 0), (16, 0, 0)]
0x17 [(16, 12, 2), (28, 24, 8), (5, 5, 0)]
0x18 [(22, 18, 4), (28, 24, 8), (8, 0, 0)]
0x19 [(0, 13, 4), (0, 22, 10), (24, 24, 24)]
0x1a [(24, 2, 8), (16, 0, 4), (24, 24, 24)]
0x1b [(10, 6, 4), (14, 8, 4), (24, 24, 24)]
0x1c [(22, 22, 22), (26, 26, 26), (24, 24, 24)]
0x1d [(22, 18, 4), (28, 24, 8), (24, 24, 24)]
0x1e [(0, 0, 18), (0, 3, 27), (22, 22, 22)]
0x1f [(0, 18, 0), (0, 24, 0), (22, 22, 22)]
0x20 [(15, 0, 0), (22, 0, 0), (0, 18, 0)]
0x21 [(0, 18, 0), (0, 24, 0), (12, 6, 24)]
0x22 [(0, 18, 0), (0, 24, 0), (24, 24, 0)]
0x23 [(10, 0, 0), (16, 0, 0), (24, 2, 2)]
0x24 [(10, 0, 2), (16, 2, 4), (8, 8, 8)]
0x25 [(26, 26, 26), (18, 18, 18), (0, 0, 0)]
0x26 [(30, 0, 4), (20, 0, 0), (14, 0, 0)]
0x27 [(30, 10, 6), (22, 6, 4), (16, 4, 2)]
0x28 [(22, 22, 22), (16, 16, 16), (10, 10, 10)]
0x29 [(26, 26, 26), (16, 16, 16), (10, 10, 10)]
0x2a [(26, 0, 4), (18, 0, 0), (12, 0, 0)]
0x2b [(22, 24, 26), (16, 18, 20), (12, 14, 16)]
0x2c [(30, 30, 0), (24, 24, 0), (14, 14, 0)]
0x2d [(8, 8, 8), (10, 10, 10), (4, 4, 4)]
0x2e [(4, 8, 22), (6, 12, 28), (2, 4, 6)]
0x2f [(6, 6, 6), (10, 10, 10), (2, 4, 6)]
0x30 [(5, 5, 5), (8, 8, 8), (2, 4, 6)]
0x31 [(18, 0, 2), (24, 22, 12), (20, 16, 6)]
0x32 [(20, 2, 4), (24, 22, 12), (20, 16, 8)]
0x33 [(2, 2, 2), (26, 26, 26), (20, 20, 20)]
0x34 [(24, 22, 12), (21, 16, 8), (14, 10, 2)]
0x35 [(20, 2, 4), (21, 16, 8), (14, 10, 2)]
0x36 [(20, 2, 4), (22, 22, 22), (16, 16, 16)]
0x37 [(20, 2, 4), (26, 25, 0), (18, 18, 0)]
0x38 [(26, 26, 26), (18, 18, 18), (20, 2, 2)]
0x39 [(26, 26, 26), (18, 18, 18), (0, 14, 2)]
0x3a [(28, 28, 28), (22, 22, 22), (20, 2, 2)]
0x3b [(26, 26, 26), (18, 18, 18), (18, 18, 18)]
0x3c [(26, 26, 26), (18, 18, 18), (4, 4, 6)]
0x3d [(22, 18, 8), (26, 22, 16), (24, 2, 0)]
0x3e [(2, 20, 10), (8, 26, 16), (5, 0, 16)]
0x3f [(20, 20, 20), (27, 27, 27), (24, 21, 0)]
0x40 [(4, 4, 4), (8, 8, 8), (20, 20, 20)]
0x41 [(22, 18, 8), (26, 22, 16), (6, 14, 24)]
0x42 [(2, 20, 10), (8, 26, 16), (24, 21, 0)]
0x43 [(24, 24, 24), (18, 18, 18), (26, 4, 4)]
0x44 [(26, 26, 26), (18, 18, 18), (26, 4, 4)]
0x45 [(24, 24, 24), (18, 18, 18), (8, 6, 18)]
0x46 [(26, 26, 26), (18, 18, 18), (23, 0, 0)]
0x47 [(26, 26, 26), (18, 18, 18), (16, 0, 0)]
0x48 [(20, 22, 24), (16, 18, 20), (12, 14, 16)]
0x49 [(3, 3, 3), (9, 9, 9), (0, 24, 24)]
0x4a [(3, 3, 3), (9, 9, 9), (24, 24, 24)]
0x4b [(3, 3, 3), (9, 9, 9), (20, 16, 6)]
0x4c [(3, 3, 3), (9, 9, 9), (19, 4, 3)]
0x4d [(20, 20, 20), (26, 26, 26), (8, 9, 10)]
0x4e [(20, 20, 20), (26, 26, 26), (6, 6, 6)]
0x4f [(26, 26, 26), (4, 2, 1), (8, 2, 1)]
0x50 [(26, 26, 26), (12, 0, 0), (8, 2, 1)]
0x51 [(26, 26, 26), (8, 0, 0), (8, 2, 1)]
0x52 [(16, 14, 14), (8, 0, 0), (8, 2, 1)]
0x53 [(0, 6, 24), (0, 12, 30), (0, 3, 14)]
0x54 [(16, 3, 0), (26, 6, 0), (10, 0, 0)]
0x55 [(4, 5, 5), (8, 8, 8), (2, 2, 2)]
0x56 [(16, 0, 0), (24, 2, 2), (10, 0, 0)]
0x57 [(2, 2, 4), (4, 4, 6), (8, 8, 10)]
0x58 [(26, 26, 26), (16, 0, 0), (24, 0, 0)]
0x59 [(22, 22, 22), (30, 24, 14), (24, 16, 8)]
0x5a [(26, 26, 26), (30, 30, 0), (24, 24, 0)]
0x5b [(12, 12, 13), (14, 14, 15), (16, 16, 17)]
0x5c [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0x5d [(16, 4, 0), (24, 8, 2), (28, 12, 4)]
0x5e [(14, 10, 2), (20, 16, 6), (24, 22, 12)]
0x5f [(8, 8, 8), (0, 16, 9), (0, 24, 11)]
0x60 [(2, 2, 4), (5, 5, 7), (8, 8, 10)]
0x61 [(0, 0, 16), (4, 4, 22), (8, 8, 30)]
0x62 [(16, 16, 16), (21, 21, 21), (26, 26, 26)]
0x63 [(18, 13, 4), (25, 21, 6), (31, 28, 12)]
0x64 [(14, 14, 16), (20, 20, 22), (26, 26, 28)]
0x65 [(26, 26, 26), (21, 21, 21), (16, 16, 16)]
0x66 [(5, 5, 6), (9, 9, 10), (24, 4, 4)]
0x67 [(0, 12, 3), (0, 18, 6), (24, 4, 4)]
0x68 [(18, 18, 20), (24, 24, 26), (24, 24, 26)]
0x69 [(10, 0, 2), (16, 2, 4), (24, 4, 4)]
0x6a [(10, 8, 4), (14, 12, 8), (24, 4, 4)]
0x6b [(8, 0, 0), (16, 0, 0), (22, 0, 0)]
0x6c [(8, 0, 0), (16, 0, 0), (24, 0, 0)]
0x6d [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0x6e [(10, 7, 5), (15, 11, 8), (21, 17, 11)]
0x6f [(12, 8, 4), (16, 12, 8), (22, 18, 12)]
0x70 [(21, 21, 21), (26, 26, 26), (16, 16, 16)]
0x71 [(20, 20, 20), (26, 26, 26), (14, 8, 22)]
0x72 [(2, 4, 16), (8, 10, 24), (4, 4, 6)]
0x73 [(24, 22, 14), (20, 18, 12), (14, 12, 8)]
0x74 [(26, 26, 26), (20, 20, 20), (14, 14, 14)]
0x75 [(28, 28, 28), (30, 24, 14), (24, 16, 8)]
0x76 [(22, 22, 22), (28, 28, 28), (20, 20, 20)]
0x77 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0x78 [(8, 6, 4), (4, 4, 4), (6, 6, 6)]
0x79 [(10, 10, 10), (8, 6, 4), (8, 4, 2)]
0x7a [(12, 8, 4), (18, 12, 8), (8, 6, 4)]
0x7b [(4, 4, 4), (8, 8, 8), (12, 12, 12)]
0x7c [(8, 6, 4), (2, 2, 2), (6, 6, 6)]
0x7d [(10, 10, 10), (4, 2, 12), (2, 2, 2)]
0x7e [(6, 6, 6), (10, 10, 10), (24, 0, 0)]
0x7f [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0x80 [(0, 0, 28), (2, 2, 2), (6, 6, 6)]
0x81 [(10, 10, 10), (11, 2, 5), (2, 2, 2)]
0x82 [(6, 6, 6), (10, 10, 10), (16, 0, 3)]
0x83 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0x84 [(2, 2, 2), (15, 9, 0), (20, 16, 6)]
0x85 [(26, 22, 12), (8, 6, 4), (15, 9, 0)]
0x86 [(21, 16, 6), (26, 22, 12), (8, 6, 4)]
0x87 [(8, 4, 2), (12, 8, 4), (18, 12, 8)]
0x88 [(15, 0, 1), (8, 4, 2), (12, 8, 4)]
0x89 [(18, 12, 8), (2, 2, 2), (12, 8, 0)]
0x8a [(18, 14, 6), (24, 22, 12), (8, 6, 4)]
0x8b [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0x8c [(12, 0, 0), (2, 2, 2), (6, 6, 6)]
0x8d [(8, 6, 4), (8, 6, 4), (10, 6, 4)]
0x8e [(14, 10, 6), (18, 16, 8), (8, 6, 4)]
0x8f [(14, 10, 2), (20, 16, 8), (26, 22, 14)]
0x90 [(8, 6, 4), (12, 5, 4), (16, 12, 8)]
0x91 [(20, 16, 9), (16, 0, 0), (12, 5, 4)]
0x92 [(16, 12, 8), (20, 16, 9), (8, 8, 8)]
0x93 [(12, 5, 4), (16, 12, 8), (20, 16, 9)]
0x94 [(0, 9, 24), (4, 4, 4), (8, 8, 8)]
0x95 [(12, 12, 12), (24, 2, 2), (8, 0, 0)]
0x96 [(16, 12, 8), (20, 16, 9), (16, 0, 0)]
0x97 [(6, 4, 2), (8, 6, 4), (10, 8, 6)]
0x98 [(8, 6, 4), (2, 2, 2), (6, 6, 6)]
0x99 [(10, 10, 10), (28, 14, 12), (2, 2, 2)]
0x9a [(6, 6, 6), (10, 10, 10), (16, 12, 2)]
0x9b [(4, 4, 4), (18, 13, 6), (24, 18, 11)]
0x9c [(8, 6, 4), (2, 2, 2), (5, 5, 5)]
0x9d [(8, 8, 8), (8, 6, 4), (2, 2, 2)]
0x9e [(6, 6, 6), (10, 10, 10), (14, 0, 0)]
0x9f [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xa0 [(6, 0, 12), (2, 2, 2), (6, 6, 6)]
0xa1 [(10, 10, 10), (4, 4, 6), (2, 2, 2)]
0xa2 [(6, 6, 6), (10, 10, 10), (12, 0, 6)]
0xa3 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xa4 [(0, 8, 0), (2, 2, 2), (6, 6, 6)]
0xa5 [(8, 8, 8), (8, 6, 4), (2, 2, 2)]
0xa6 [(6, 6, 6), (8, 8, 8), (4, 4, 5)]
0xa7 [(5, 3, 2), (8, 6, 4), (15, 11, 7)]
0xa8 [(8, 6, 4), (2, 2, 2), (6, 6, 6)]
0xa9 [(10, 10, 10), (11, 8, 0), (4, 4, 4)]
0xaa [(8, 8, 8), (12, 12, 12), (11, 8, 0)]
0xab [(14, 9, 2), (19, 15, 9), (24, 20, 12)]
0xac [(8, 6, 4), (14, 9, 2), (19, 15, 9)]
0xad [(24, 20, 12), (5, 6, 6), (2, 2, 2)]
0xae [(6, 6, 6), (10, 10, 10), (8, 6, 6)]
0xaf [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xb0 [(3, 3, 20), (2, 2, 2), (6, 6, 6)]
0xb1 [(10, 10, 10), (0, 14, 2), (4, 4, 4)]
0xb2 [(8, 8, 8), (12, 12, 12), (2, 2, 2)]
0xb3 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xb4 [(26, 26, 26), (8, 4, 2), (12, 8, 4)]
0xb5 [(18, 12, 8), (30, 8, 0), (8, 4, 2)]
0xb6 [(12, 8, 4), (18, 12, 8), (12, 6, 25)]
0xb7 [(8, 4, 2), (12, 8, 4), (18, 12, 8)]
0xb8 [(30, 30, 6), (8, 4, 2), (12, 8, 4)]
0xb9 [(18, 12, 8), (27, 27, 27), (8, 4, 2)]
0xba [(12, 8, 4), (18, 12, 8), (12, 20, 30)]
0xbb [(6, 4, 4), (13, 8, 6), (16, 11, 9)]
0xbc [(8, 6, 4), (2, 2, 2), (6, 6, 6)]
0xbd [(10, 10, 10), (18, 3, 3), (2, 2, 2)]
0xbe [(6, 6, 6), (10, 10, 10), (4, 2, 13)]
0xbf [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xc0 [(16, 0, 0), (16, 16, 16), (20, 20, 20)]
0xc1 [(26, 26, 26), (8, 6, 4), (16, 16, 16)]
0xc2 [(20, 20, 20), (26, 26, 26), (3, 3, 3)]
0xc3 [(16, 16, 16), (20, 20, 20), (26, 26, 26)]
0xc4 [(2, 2, 2), (10, 6, 4), (16, 11, 6)]
0xc5 [(22, 17, 10), (8, 6, 4), (10, 6, 4)]
0xc6 [(16, 11, 6), (22, 17, 10), (5, 6, 6)]
0xc7 [(8, 4, 2), (12, 8, 6), (14, 10, 8)]
0xc8 [(8, 6, 4), (2, 2, 2), (6, 6, 6)]
0xc9 [(10, 10, 10), (3, 3, 4), (3, 3, 3)]
0xca [(9, 9, 9), (12, 12, 12), (3, 3, 4)]
0xcb [(20, 14, 6), (24, 20, 11), (28, 26, 15)]
0xcc [(8, 6, 4), (7, 4, 2), (11, 7, 4)]
0xcd [(14, 10, 8), (8, 6, 4), (3, 0, 0)]
0xce [(7, 4, 2), (11, 8, 6), (8, 6, 4)]
0xcf [(10, 6, 2), (14, 10, 4), (18, 14, 6)]
0xd0 [(8, 6, 4), (12, 8, 2), (17, 13, 6)]
0xd1 [(22, 18, 10), (8, 6, 4), (8, 4, 2)]
0xd2 [(12, 8, 4), (18, 12, 8), (20, 20, 20)]
0xd3 [(6, 4, 2), (12, 8, 4), (17, 13, 8)]
0xd4 [(8, 6, 4), (6, 4, 2), (12, 8, 6)]
0xd5 [(14, 12, 10), (8, 6, 4), (8, 4, 2)]
0xd6 [(14, 8, 4), (18, 13, 8), (8, 6, 4)]
0xd7 [(13, 12, 10), (22, 20, 12), (28, 26, 18)]
0xd8 [(8, 6, 4), (14, 14, 18), (22, 22, 24)]
0xd9 [(28, 28, 30), (8, 6, 4), (16, 10, 16)]
0xda [(22, 16, 22), (28, 22, 28), (8, 6, 4)]
0xdb [(14, 12, 10), (20, 18, 16), (26, 24, 22)]
0xdc [(8, 6, 4), (20, 12, 16), (24, 18, 22)]
0xdd [(30, 24, 28), (8, 6, 4), (18, 16, 8)]
0xde [(22, 20, 12), (28, 26, 18), (8, 6, 4)]
0xdf [(20, 20, 20), (14, 14, 14), (12, 12, 12)]
0xe0 [(12, 12, 14), (12, 10, 6), (20, 16, 8)]
0xe1 [(24, 20, 12), (8, 6, 4), (18, 18, 18)]
0xe2 [(12, 12, 12), (12, 12, 12), (8, 6, 4)]
0xe3 [(10, 6, 1), (14, 10, 4), (20, 15, 8)]
0xe4 [(8, 6, 4), (7, 3, 1), (11, 7, 5)]
0xe5 [(15, 11, 9), (8, 6, 4), (12, 8, 2)]
0xe6 [(18, 12, 6), (22, 16, 10), (8, 6, 4)]
0xe7 [(6, 4, 2), (10, 8, 6), (12, 10, 8)]
0xe8 [(8, 6, 4), (2, 2, 2), (6, 6, 6)]
0xe9 [(10, 10, 10), (5, 4, 3), (2, 2, 2)]
0xea [(5, 5, 5), (8, 8, 8), (5, 4, 3)]
0xeb [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xec [(2, 2, 4), (2, 2, 2), (6, 6, 6)]
0xed [(10, 10, 10), (22, 20, 12), (2, 2, 2)]
0xee [(5, 5, 5), (8, 8, 8), (18, 14, 8)]
0xef [(8, 4, 1), (12, 8, 4), (16, 12, 8)]
0xf0 [(8, 6, 4), (16, 16, 16), (21, 21, 21)]
0xf1 [(10, 10, 10), (14, 14, 14), (6, 6, 6)]
0xf2 [(10, 10, 10), (14, 14, 14), (8, 6, 4)]
0xf3 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0xf4 [(4, 4, 4), (2, 2, 2), (6, 6, 6)]
0xf5 [(10, 10, 10), (10, 4, 16), (3, 3, 3)]
0xf6 [(6, 6, 6), (10, 10, 10), (8, 6, 4)]
0xf7 [(6, 4, 2), (9, 6, 3), (12, 8, 4)]
0xf8 [(8, 6, 4), (2, 2, 2), (6, 6, 6)]
0xf9 [(10, 10, 10), (24, 24, 24), (0, 0, 0)]
0xfa [(0, 0, 0), (0, 0, 0), (0, 0, 0)]
0xfb [(0, 0, 0), (0, 0, 0), (0, 0, 0)]
0xfc [(0, 0, 0), (0, 0, 0), (0, 0, 0)]
0xfd [(0, 0, 0), (0, 0, 0), (0, 0, 0)]
0xfe [(0, 0, 0), (0, 0, 0), (0, 0, 0)]
0xff [(0, 0, 0), (0, 0, 0), (0, 0, 0)]

Palette component 9 (4 RGB values)
0x0 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (8, 6, 4)]
0x1 [(4, 4, 4), (6, 6, 6), (10, 10, 10), (8, 6, 4)]
0x2 [(8, 4, 2), (12, 8, 4), (18, 12, 8), (8, 6, 4)]
0x3 [(4, 4, 4), (8, 8, 8), (12, 12, 12), (8, 6, 4)]
0x4 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (4, 2, 12)]
0x5 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (24, 0, 0)]
0x6 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (0, 0, 28)]
0x7 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (11, 2, 5)]
0x8 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (16, 0, 3)]
0x9 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (2, 2, 2)]
0xa [(15, 9, 0), (20, 16, 6), (26, 22, 12), (8, 6, 4)]
0xb [(15, 9, 0), (21, 16, 6), (26, 22, 12), (8, 6, 4)]
0xc [(8, 4, 2), (12, 8, 4), (18, 12, 8), (15, 0, 1)]
0xd [(8, 4, 2), (12, 8, 4), (18, 12, 8), (2, 2, 2)]
0xe [(12, 8, 0), (18, 14, 6), (24, 22, 12), (8, 6, 4)]
0xf [(2, 2, 2), (6, 6, 6), (10, 10, 10), (12, 0, 0)]
0x10 [(2, 2, 2), (6, 6, 6), (8, 6, 4), (8, 6, 4)]
0x11 [(10, 6, 4), (14, 10, 6), (18, 16, 8), (8, 6, 4)]
0x12 [(14, 10, 2), (20, 16, 8), (26, 22, 14), (8, 6, 4)]
0x13 [(12, 5, 4), (16, 12, 8), (20, 16, 9), (16, 0, 0)]
0x14 [(12, 5, 4), (16, 12, 8), (20, 16, 9), (8, 8, 8)]
0x15 [(12, 5, 4), (16, 12, 8), (20, 16, 9), (0, 9, 24)]
0x16 [(4, 4, 4), (8, 8, 8), (12, 12, 12), (24, 2, 2)]
0x17 [(8, 0, 0), (16, 12, 8), (20, 16, 9), (16, 0, 0)]
0x18 [(6, 4, 2), (8, 6, 4), (10, 8, 6), (8, 6, 4)]
0x19 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (28, 14, 12)]
0x1a [(2, 2, 2), (6, 6, 6), (10, 10, 10), (16, 12, 2)]
0x1b [(4, 4, 4), (18, 13, 6), (24, 18, 11), (8, 6, 4)]
0x1c [(2, 2, 2), (5, 5, 5), (8, 8, 8), (8, 6, 4)]
0x1d [(2, 2, 2), (6, 6, 6), (10, 10, 10), (14, 0, 0)]
0x1e [(2, 2, 2), (6, 6, 6), (10, 10, 10), (6, 0, 12)]
0x1f [(2, 2, 2), (6, 6, 6), (10, 10, 10), (4, 4, 6)]
0x20 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (12, 0, 6)]
0x21 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (0, 8, 0)]
0x22 [(2, 2, 2), (6, 6, 6), (8, 8, 8), (8, 6, 4)]
0x23 [(2, 2, 2), (6, 6, 6), (8, 8, 8), (4, 4, 5)]
0x24 [(5, 3, 2), (8, 6, 4), (15, 11, 7), (8, 6, 4)]
0x25 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (11, 8, 0)]
0x26 [(4, 4, 4), (8, 8, 8), (12, 12, 12), (11, 8, 0)]
0x27 [(14, 9, 2), (19, 15, 9), (24, 20, 12), (8, 6, 4)]
0x28 [(14, 9, 2), (19, 15, 9), (24, 20, 12), (5, 6, 6)]
0x29 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (8, 6, 6)]
0x2a [(2, 2, 2), (6, 6, 6), (10, 10, 10), (3, 3, 20)]
0x2b [(2, 2, 2), (6, 6, 6), (10, 10, 10), (0, 14, 2)]
0x2c [(4, 4, 4), (8, 8, 8), (12, 12, 12), (2, 2, 2)]
0x2d [(2, 2, 2), (6, 6, 6), (10, 10, 10), (26, 26, 26)]
0x2e [(8, 4, 2), (12, 8, 4), (18, 12, 8), (30, 8, 0)]
0x2f [(8, 4, 2), (12, 8, 4), (18, 12, 8), (12, 6, 25)]
0x30 [(8, 4, 2), (12, 8, 4), (18, 12, 8), (30, 30, 6)]
0x31 [(8, 4, 2), (12, 8, 4), (18, 12, 8), (27, 27, 27)]
0x32 [(8, 4, 2), (12, 8, 4), (18, 12, 8), (12, 20, 30)]
0x33 [(6, 4, 4), (13, 8, 6), (16, 11, 9), (8, 6, 4)]
0x34 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (18, 3, 3)]
0x35 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (4, 2, 13)]
0x36 [(2, 2, 2), (6, 6, 6), (10, 10, 10), (16, 0, 0)]
0x37 [(16, 16, 16), (20, 20, 20), (26, 26, 26), (8, 6, 4)]
0x38 [(16, 16, 16), (20, 20, 20), (26, 26, 26), (3, 3, 3)]
0x39 [(16, 16, 16), (20, 20, 20), (26, 26, 26), (2, 2, 2)]
0x3a [(10, 6, 4), (16, 11, 6), (22, 17, 10), (8, 6, 4)]
0x3b [(10, 6, 4), (16, 11, 6), (22, 17, 10), (5, 6, 6)]
0x3c [(8, 4, 2), (12, 8, 6), (14, 10, 8), (8, 6, 4)]
0x3d [(2, 2, 2), (6, 6, 6), (10, 10, 10), (3, 3, 4)]
0x3e [(3, 3, 3), (9, 9, 9), (12, 12, 12), (3, 3, 4)]
0x3f [(20, 14, 6), (24, 20, 11), (28, 26, 15), (8, 6, 4)]
0x40 [(7, 4, 2), (11, 7, 4), (14, 10, 8), (8, 6, 4)]
0x41 [(3, 0, 0), (7, 4, 2), (11, 8, 6), (8, 6, 4)]
0x42 [(10, 6, 2), (14, 10, 4), (18, 14, 6), (8, 6, 4)]
0x43 [(12, 8, 2), (17, 13, 6), (22, 18, 10), (8, 6, 4)]
0x44 [(8, 4, 2), (12, 8, 4), (18, 12, 8), (20, 20, 20)]
0x45 [(6, 4, 2), (12, 8, 4), (17, 13, 8), (8, 6, 4)]
